_class,id,title,name,display_name,job_title,image_50x50,image_100x100,initials,url
user,31480234,MUTHUKUMAR Subramanian,MUTHUKUMAR,MUTHUKUMAR Subramanian,"Best Selling Instructor, Big Data, Spark, Cloud, Java, AWS",https://img-c.udemycdn.com/user/50x50/31480234_6567.jpg,https://img-c.udemycdn.com/user/100x100/31480234_6567.jpg,MS,/user/93300ff7-462a-4d77-9800-1cf94978641a/
user,4436348,Sandeep Kaul | Tech Lead @ Facebook,Sandeep Kaul,Sandeep Kaul | Tech Lead @ Facebook,Tech Lead @ Facebook | Loves Teaching,https://img-c.udemycdn.com/user/50x50/4436348_b0c3.jpg,https://img-c.udemycdn.com/user/100x100/4436348_b0c3.jpg,S|,/user/sandeep286/
user,14299254,Hussam Khrais,Hussam,Hussam Khrais,Lead App Security,https://img-b.udemycdn.com/user/50x50/14299254_86cd_6.jpg,https://img-b.udemycdn.com/user/100x100/14299254_86cd_6.jpg,HK,/user/hussam-talal-khrais/
user,21595648,Munir Hamad,Munir,Munir Hamad,BIM Specialist,https://img-b.udemycdn.com/user/50x50/21595648_dc47.jpg,https://img-b.udemycdn.com/user/100x100/21595648_dc47.jpg,MH,/user/munir-hamad/
user,112913,Sebastian Flores,Sebastian,Sebastian Flores,Fiber Optics Instructor,https://img-c.udemycdn.com/user/50x50/112913_7314_2.jpg,https://img-c.udemycdn.com/user/100x100/112913_7314_2.jpg,SF,/user/sebastianflores/
user,41885180,"Ratnesh K - 45,000+ Students Worldwide",Ratnesh K -,"Ratnesh K - 45,000+ Students Worldwide",2xCCIE (DC & Security) # 61380 - Consultant & Trainer,https://img-c.udemycdn.com/user/50x50/41885180_d31f_10.jpg,https://img-c.udemycdn.com/user/100x100/41885180_d31f_10.jpg,R4,/user/ratnesh-kumar-17/
user,5294450,Prof. K,Prof.,Prof. K,"Technology Professional, Online Instructor",https://img-b.udemycdn.com/user/50x50/5294450_dac5.jpg,https://img-b.udemycdn.com/user/100x100/5294450_dac5.jpg,PK,/user/cliftonlkrahenbill/
user,37281884,L11 Training,L11,L11 Training,"Platform Engineer, Cloud, DevOps",https://img-c.udemycdn.com/user/50x50/37281884_792e.jpg,https://img-c.udemycdn.com/user/100x100/37281884_792e.jpg,LT,/user/tim-tharratt/
user,106214660,G.L. Golinelli,G.L.,G.L. Golinelli,Engineer,https://img-c.udemycdn.com/user/50x50/106214660_4902.jpg,https://img-c.udemycdn.com/user/100x100/106214660_4902.jpg,GG,/user/gianluca-golinelli/
user,82702252,Rohit Gautam,Rohit,Rohit Gautam,Founder & CEO of Hacktify Cyber Security,https://img-c.udemycdn.com/user/50x50/82702252_27dd.jpg,https://img-c.udemycdn.com/user/100x100/82702252_27dd.jpg,RG,/user/rohit-gautam-38/
user,19097000,Ludmila Vrazelova,Ludmila,Ludmila Vrazelova,"ITIL Expert, DevOps Master",https://img-c.udemycdn.com/user/50x50/19097000_5218_4.jpg,https://img-c.udemycdn.com/user/100x100/19097000_5218_4.jpg,LV,/user/ludmila-vrazelova/
user,40740604,Kashif Ali,Kashif,Kashif Ali,Professional system administrator and consultant.,https://img-c.udemycdn.com/user/50x50/40740604_ddd0.jpg,https://img-c.udemycdn.com/user/100x100/40740604_ddd0.jpg,KA,/user/kashif-a-2/
user,125188230,Ross Asdourian,Ross,Ross Asdourian,Founder and Editor,https://img-c.udemycdn.com/user/50x50/125188230_4434_2.jpg,https://img-c.udemycdn.com/user/100x100/125188230_4434_2.jpg,RA,/user/ross-asdourian/
user,38220714,Marc Cronin,Marc,Marc Cronin,Senior Aerospace CNC Machine Tools Programming Engineer,https://img-c.udemycdn.com/user/50x50/38220714_ea31_4.jpg,https://img-c.udemycdn.com/user/100x100/38220714_ea31_4.jpg,MC,/user/marc-cronin/
user,14733940,Bernard Golden,Bernard,Bernard Golden,"Cloud consultant, writer, and thought leader",https://img-c.udemycdn.com/user/50x50/14733940_09f7.jpg,https://img-c.udemycdn.com/user/100x100/14733940_09f7.jpg,BG,/user/bernard-golden/
user,126106626,Learn Anywhere,Learn,Learn Anywhere,"Learning for Anyone, Anytime!",https://img-b.udemycdn.com/user/50x50/126106626_cc3a.jpg,https://img-b.udemycdn.com/user/100x100/126106626_cc3a.jpg,LA,/user/learn-193/
user,23896828,Varma Rudra,Varma,Varma Rudra,TOGAF Certified Enterprise Architect,https://img-b.udemycdn.com/user/50x50/23896828_865d_4.jpg,https://img-b.udemycdn.com/user/100x100/23896828_865d_4.jpg,VR,/user/varma-rudraraju-2/
user,45391636,Nabil Mohammad,Nabil,Nabil Mohammad,Engineer and Electronics Hobbyist,https://img-c.udemycdn.com/user/50x50/45391636_3578_2.jpg,https://img-c.udemycdn.com/user/100x100/45391636_3578_2.jpg,NM,/user/nabil-mohammad/
user,24751,Allen ONeill,Allen,Allen ONeill,Big Data Architect & Entrepreneur,https://img-c.udemycdn.com/user/50x50/24751_d24a.jpg,https://img-c.udemycdn.com/user/100x100/24751_d24a.jpg,AO,/user/allen3/
user,9489236,Matt Carey,Matt,Matt Carey,Cisco CCNA Instructor - IPversity,https://img-c.udemycdn.com/user/50x50/9489236_171c_5.jpg,https://img-c.udemycdn.com/user/100x100/9489236_171c_5.jpg,MC,/user/mattcarey4/
user,159296352,Grant Collins,Grant,Grant Collins,Associate Cybersecurity Engineer,https://img-c.udemycdn.com/user/50x50/159296352_1245_2.jpg,https://img-c.udemycdn.com/user/100x100/159296352_1245_2.jpg,GC,/user/grant-collins-17/
user,43001484,Riaan Lowe,Riaan,Riaan Lowe,Cloud Security Architect,https://img-c.udemycdn.com/user/50x50/43001484_0e50.jpg,https://img-c.udemycdn.com/user/100x100/43001484_0e50.jpg,RL,/user/riaan-14/
user,38309656,Dominik Cebula,Dominik,Dominik Cebula,Principal Software Engineer,https://img-c.udemycdn.com/user/50x50/38309656_9794.jpg,https://img-c.udemycdn.com/user/100x100/38309656_9794.jpg,DC,/user/dominik-cebula/
user,15098238,Dante Leo,Dante,Dante Leo,"MCT, CEI, Senior system engineer",https://img-c.udemycdn.com/user/50x50/15098238_2922_4.jpg,https://img-c.udemycdn.com/user/100x100/15098238_2922_4.jpg,DL,/user/dante-leo/
user,101923274,Lena Merrin,Lena,Lena Merrin,"3D Apparel designer from Melbourne, Australia.",https://img-c.udemycdn.com/user/50x50/101923274_a724.jpg,https://img-c.udemycdn.com/user/100x100/101923274_a724.jpg,LM,/user/lena-merrin/
user,146046232,Nebras ALQURASHI,Nebras,Nebras ALQURASHI,Cybersecurity Consultant,https://img-c.udemycdn.com/user/50x50/146046232_de9e.jpg,https://img-c.udemycdn.com/user/100x100/146046232_de9e.jpg,NA,/user/nebras-alqurashi-2/
user,27917956,Tim Pierson,Tim,Tim Pierson,Cyber Security Evangelist and Cloud Technical Guru,https://img-c.udemycdn.com/user/50x50/27917956_cb83.jpg,https://img-c.udemycdn.com/user/100x100/27917956_cb83.jpg,TP,/user/tim-pierson/
user,48634450,Tweneboah Derrick Owusu,Tweneboah Derrick,Tweneboah Derrick Owusu,software engineer,https://img-c.udemycdn.com/user/50x50/48634450_42e0_2.jpg,https://img-c.udemycdn.com/user/100x100/48634450_42e0_2.jpg,TO,/user/tweneboah-derrick-owusu/
user,13150268,Zachary Avant,Zachary,Zachary Avant,Network Administrator,https://img-b.udemycdn.com/user/50x50/13150268_b50d.jpg,https://img-b.udemycdn.com/user/100x100/13150268_b50d.jpg,ZA,/user/zacharyavant/
user,82600634,Tadeu Granemann,Tadeu,Tadeu Granemann,"DevOps Engineer, AWS Certified Solutions Architect.",https://img-b.udemycdn.com/user/50x50/82600634_0396.jpg,https://img-b.udemycdn.com/user/100x100/82600634_0396.jpg,TG,/user/tadeu-granemann-3/
user,8312818,Jagadeesh Venkata Madduri,Jagadeesh,Jagadeesh Venkata Madduri,Freelance Trainer and former Mule certified instructor,https://img-c.udemycdn.com/user/50x50/8312818_838b.jpg,https://img-c.udemycdn.com/user/100x100/8312818_838b.jpg,JV,/user/jagadeeshmadduri/
user,146961502,Learn Dynamics,Learn,Learn Dynamics,Dynamics 365 Solution Architect,https://img-c.udemycdn.com/user/50x50/146961502_1b5e_2.jpg,https://img-c.udemycdn.com/user/100x100/146961502_1b5e_2.jpg,LD,/user/arezou-learn-dynamics/
user,8698244,BIX Tecnologia Business Intelligence,BIX Tecnologia,BIX Tecnologia Business Intelligence,Consultor,https://img-c.udemycdn.com/user/50x50/8698244_8a4d_5.jpg,https://img-c.udemycdn.com/user/100x100/8698244_8a4d_5.jpg,BB,/user/felipeeberhardt/
user,119299384,Arbaz Khan,Arbaz,Arbaz Khan,Artificial Intelligence Enthusiast || Python Developer,https://img-b.udemycdn.com/user/50x50/119299384_d863_3.jpg,https://img-b.udemycdn.com/user/100x100/119299384_d863_3.jpg,AK,/user/arbaz-khan-182/
user,71675982,Brandon Dennis,Brandon,Brandon Dennis,Silicon Valley Hacker and Lead Instructor @ RedTeam Nation,https://img-c.udemycdn.com/user/50x50/71675982_4cab.jpg,https://img-c.udemycdn.com/user/100x100/71675982_4cab.jpg,BD,/user/brandon-dennis-9/
user,19214924,Gilly Dow,Gilly,Gilly Dow,IT Training Consultant,https://img-b.udemycdn.com/user/50x50/19214924_4996_3.jpg,https://img-b.udemycdn.com/user/100x100/19214924_4996_3.jpg,GD,/user/gilly-dow/
user,133833974,Viktor Afimov,Viktor,Viktor Afimov,Information Security Expert,https://img-b.udemycdn.com/user/50x50/133833974_d9df_2.jpg,https://img-b.udemycdn.com/user/100x100/133833974_d9df_2.jpg,VA,/user/viktor-afimov/
user,22489296,Bryan Seely,Bryan,Bryan Seely,"Cybersecurity Expert, Ethical Hacker, Author, US Marine",https://img-c.udemycdn.com/user/50x50/22489296_9a14_4.jpg,https://img-c.udemycdn.com/user/100x100/22489296_9a14_4.jpg,BS,/user/bryan-seely/
user,9419568,Cristi Zot,Cristi,Cristi Zot,Cybersecurity Researcher | Machine Learning Enthusiast,https://img-c.udemycdn.com/user/50x50/9419568_9d44_5.jpg,https://img-c.udemycdn.com/user/100x100/9419568_9d44_5.jpg,CZ,/user/cristivlad2/
user,50755832,Shreeya Kumaresan,Shreeya,Shreeya Kumaresan,DNA Analysis Expert,https://img-c.udemycdn.com/user/50x50/50755832_013b_2.jpg,https://img-c.udemycdn.com/user/100x100/50755832_013b_2.jpg,SK,/user/shreeya-kumaresan/
user,6941750,Yasir Ahmed,Yasir,Yasir Ahmed,Founder RAYmaps,https://img-c.udemycdn.com/user/50x50/6941750_0f46_2.jpg,https://img-c.udemycdn.com/user/100x100/6941750_0f46_2.jpg,YA,/user/yasirahmed5/
user,56716370,Bit Punch,Bit,Bit Punch,Software Engineer ( Ex-Googler ),https://img-b.udemycdn.com/user/50x50/56716370_f37d.jpg,https://img-b.udemycdn.com/user/100x100/56716370_f37d.jpg,BP,/user/bitpunch/
user,27925750,Shepherd Tutorials,Shepherd,Shepherd Tutorials,Hardware and Software - Design & Product,https://img-c.udemycdn.com/user/50x50/27925750_6545.jpg,https://img-c.udemycdn.com/user/100x100/27925750_6545.jpg,ST,/user/shepherd-staff/
user,63567328,Chris Younan,Chris,Chris Younan,Salesforce Consultant at Deloitte Digital,https://img-c.udemycdn.com/user/50x50/63567328_adb3.jpg,https://img-c.udemycdn.com/user/100x100/63567328_adb3.jpg,CY,/user/chris-younan-2/
user,55841548,Bandar Alghaleb,Bandar,Bandar Alghaleb,Linux/Unix System Administrator | RHCE | DevOps | Ph.D in CS,https://img-b.udemycdn.com/user/50x50/55841548_72c1_3.jpg,https://img-b.udemycdn.com/user/100x100/55841548_72c1_3.jpg,BA,/user/bandar-ghalib/
user,77076358,Sly Rodrigues,Sly,Sly Rodrigues,Network & Security Trainer,https://img-c.udemycdn.com/user/50x50/77076358_cc59_4.jpg,https://img-c.udemycdn.com/user/100x100/77076358_cc59_4.jpg,SR,/user/sylvain-171/
user,16175568,Mike Walton,Mike,Mike Walton,Unified Communications Engineer,https://img-c.udemycdn.com/user/50x50/16175568_7467_4.jpg,https://img-c.udemycdn.com/user/100x100/16175568_7467_4.jpg,MW,/user/mike-walton-2/
user,64050670,DevOps Made Easy,DevOps Made,DevOps Made Easy,DevOps Engineer,https://img-b.udemycdn.com/user/50x50/64050670_2ecb.jpg,https://img-b.udemycdn.com/user/100x100/64050670_2ecb.jpg,DE,/user/sunveer-singh-seera/
user,19679032,"Jesse Kurrus, M.S., OSCP, CEH, Security+, Linux+, Network+, CISSP",Jesse,"Jesse Kurrus, M.S., OSCP, CEH, Security+, Linux+, Network+, CISSP",Senior Penetration Tester and Technical Trainer,https://img-c.udemycdn.com/user/50x50/19679032_16ba_3.jpg,https://img-c.udemycdn.com/user/100x100/19679032_16ba_3.jpg,JK,/user/jesse-kurrus/
user,117500340,Graeme Parker,Graeme,Graeme Parker,"Cyber Security Trainer, Consultant and Auditor",https://img-c.udemycdn.com/user/50x50/117500340_2235.jpg,https://img-c.udemycdn.com/user/100x100/117500340_2235.jpg,GP,/user/graeme-parker-5/
user,7249942,Keith Croxford,Keith,Keith Croxford,"Engineer, Coach, and Investor",https://img-c.udemycdn.com/user/50x50/7249942_f332_2.jpg,https://img-c.udemycdn.com/user/100x100/7249942_f332_2.jpg,KC,/user/keithcroxford/
user,4184510,Ric Messier,Ric,Ric Messier,Security professional with decades of experience,https://img-c.udemycdn.com/user/50x50/4184510_b86e.jpg,https://img-c.udemycdn.com/user/100x100/4184510_b86e.jpg,RM,/user/ricmessier/
user,43227692,Karthikeya T,Karthikeya,Karthikeya T,Educator,https://img-b.udemycdn.com/user/50x50/43227692_44d8_2.jpg,https://img-b.udemycdn.com/user/100x100/43227692_44d8_2.jpg,KT,/user/karthikeya-15/
user,6593722,Tyco Taygo,Tyco,Tyco Taygo,Senior Network Engineer,https://img-c.udemycdn.com/user/50x50/6593722_c933_2.jpg,https://img-c.udemycdn.com/user/100x100/6593722_c933_2.jpg,TT,/user/tycotaygo/
user,10884298,James Scanlon | Masters Of Cloud,James,James Scanlon | Masters Of Cloud,"Cloud Solutions, Design and Integration",https://img-b.udemycdn.com/user/50x50/10884298_27d5_2.jpg,https://img-b.udemycdn.com/user/100x100/10884298_27d5_2.jpg,JS,/user/jamesscanlon/
user,149520710,Mahyar Peysepar,Mahyar,Mahyar Peysepar,Application Developer,https://img-c.udemycdn.com/user/50x50/149520710_ba73_4.jpg,https://img-c.udemycdn.com/user/100x100/149520710_ba73_4.jpg,MP,/user/mahyar-peysepar-22/
user,160784176,Eyad Alghamdi,Eyad,Eyad Alghamdi,Full-Stack Developer and founder of Backspan,https://img-c.udemycdn.com/user/50x50/160784176_c92d.jpg,https://img-c.udemycdn.com/user/100x100/160784176_c92d.jpg,EA,/user/iyad-alghamdi/
user,25956588,Ritvik Dave,Ritvik,Ritvik Dave,Software Engineer,https://img-c.udemycdn.com/user/50x50/25956588_8004_7.jpg,https://img-c.udemycdn.com/user/100x100/25956588_8004_7.jpg,RD,/user/ritvik-dave/
user,30926112,Vlajko Knezic,Vlajko,Vlajko Knezic,Technologist and Methodologist,https://img-c.udemycdn.com/user/50x50/30926112_7d3b.jpg,https://img-c.udemycdn.com/user/100x100/30926112_7d3b.jpg,VK,/user/vlajko-knezic/
user,1436004,Patrick Frank,Patrick,Patrick Frank,Technology Professional & Weather Enthusiast,https://img-c.udemycdn.com/user/50x50/1436004_889a.jpg,https://img-c.udemycdn.com/user/100x100/1436004_889a.jpg,PF,/user/patrickfrank/
user,78979032,Tareq Tech,Tareq,Tareq Tech,"IT Professional. 27,000 Students Worldwide",https://img-c.udemycdn.com/user/50x50/78979032_6016_7.jpg,https://img-c.udemycdn.com/user/100x100/78979032_6016_7.jpg,TT,/user/tareq-mohammed-ali/
user,153284494,Emin Salim,Emin,Emin Salim,Software Development Engineer,https://img-c.udemycdn.com/user/50x50/153284494_6f10_2.jpg,https://img-c.udemycdn.com/user/100x100/153284494_6f10_2.jpg,ES,/user/emin-salim/
user,33725638,Paul Oyelakin,Paul,Paul Oyelakin,Information Security Professional,https://img-c.udemycdn.com/user/50x50/33725638_ad45.jpg,https://img-c.udemycdn.com/user/100x100/33725638_ad45.jpg,PO,/user/paul-oyelakin/
user,9660380,Seyed Farshid Miri,Seyed Farshid,Seyed Farshid Miri,Networking and Cyber Security Expert,https://img-c.udemycdn.com/user/50x50/9660380_6c5e_2.jpg,https://img-c.udemycdn.com/user/100x100/9660380_6c5e_2.jpg,SM,/user/farshidmiri2/
user,36366336,Friedemann Wittlinger,Friedemann,Friedemann Wittlinger,Product Manager and Instructor (ex-Consultant),https://img-b.udemycdn.com/user/50x50/36366336_4e06_9.jpg,https://img-b.udemycdn.com/user/100x100/36366336_4e06_9.jpg,FW,/user/friedemann-wittlinger/
user,94372896,Abhishek Singh | 9x AWS,Abhishek Singh,Abhishek Singh | 9x AWS,"Skills Assessment Specialist for Cloud, BigData and ML",https://img-c.udemycdn.com/user/50x50/94372896_f90c_3.jpg,https://img-c.udemycdn.com/user/100x100/94372896_f90c_3.jpg,A|,/user/abhishek-singh-20032/
user,34241808,Akshay P,Akshay,Akshay P,Cloud Engineer,https://img-c.udemycdn.com/user/50x50/34241808_74c4_2.jpg,https://img-c.udemycdn.com/user/100x100/34241808_74c4_2.jpg,AP,/user/p-k-akshay/
user,39507066,Dr. Sandeep Thorat,Dr. Sandeep,Dr. Sandeep Thorat,Passionate Teacher with Doctoral Degree,https://img-c.udemycdn.com/user/50x50/39507066_c311_5.jpg,https://img-c.udemycdn.com/user/100x100/39507066_c311_5.jpg,DT,/user/sandeep-a-thorat/
user,12548406,Asad Khan,Asad,Asad Khan,NFVi/TelcoCloud support professional at Ericsson,https://img-c.udemycdn.com/user/50x50/12548406_64ce.jpg,https://img-c.udemycdn.com/user/100x100/12548406_64ce.jpg,AK,/user/553f207516b93/
user,48539626,Bassem Abuein,Bassem,Bassem Abuein,Senior Principle Software  Engineer - Architect,https://img-c.udemycdn.com/user/50x50/48539626_64d8_2.jpg,https://img-c.udemycdn.com/user/100x100/48539626_64d8_2.jpg,BA,/user/bassem-abuein/
user,77763704,Linux Trainer,Linux,Linux Trainer,Trainer at Linux Weekend Learning,https://img-c.udemycdn.com/user/50x50/77763704_057a_3.jpg,https://img-c.udemycdn.com/user/100x100/77763704_057a_3.jpg,LT,/user/linux-trainer/
user,12348824,Baldev Singh,Baldev,Baldev Singh,Trainer & Consultant - Cisco Network Security,https://img-c.udemycdn.com/user/50x50/12348824_78fa_3.jpg,https://img-c.udemycdn.com/user/100x100/12348824_78fa_3.jpg,BS,/user/baldevsinghdeshwal/
user,424712,Maher Haddad,Maher,Maher Haddad,IT instructor,https://img-b.udemycdn.com/user/50x50/424712_8485_4.jpg,https://img-b.udemycdn.com/user/100x100/424712_8485_4.jpg,MH,/user/maherhaddad2/
user,40478830,Andy Engin Utkan,Andy Engin,Andy Engin Utkan,Principal Salesforce Consultant of Process Automation,https://img-c.udemycdn.com/user/50x50/40478830_fd30_4.jpg,https://img-c.udemycdn.com/user/100x100/40478830_fd30_4.jpg,AU,/user/engin-utkan/
user,35064192,Samir Imtiaz,Samir,Samir Imtiaz,"Android Developer, Web developer and Teacher",https://img-c.udemycdn.com/user/50x50/35064192_47c1_6.jpg,https://img-c.udemycdn.com/user/100x100/35064192_47c1_6.jpg,SI,/user/samir-imtiaz/
user,14707144,Chidi Uchegbu,Chidi,Chidi Uchegbu,Senior Technology consultant,https://img-c.udemycdn.com/user/50x50/14707144_627e_2.jpg,https://img-c.udemycdn.com/user/100x100/14707144_627e_2.jpg,CU,/user/chidi-3/
user,22753020,Zine Eddine BENDJABALLAH,Zine Eddine,Zine Eddine BENDJABALLAH,IT Engineer,https://img-c.udemycdn.com/user/50x50/22753020_b18d_5.jpg,https://img-c.udemycdn.com/user/100x100/22753020_b18d_5.jpg,ZB,/user/zine-ben/
user,20812236,David Cohen,David,David Cohen,"10+ year Cloud, Linux, DevOps, and Software Professional",https://img-c.udemycdn.com/user/50x50/20812236_1651.jpg,https://img-c.udemycdn.com/user/100x100/20812236_1651.jpg,DC,/user/c72586c8-e155-4a17-ba52-0da2c1d02679/
user,33883006,Adeel Afzal,Adeel,Adeel Afzal,Senior Systems Engineer,https://img-c.udemycdn.com/user/50x50/33883006_5a49.jpg,https://img-c.udemycdn.com/user/100x100/33883006_5a49.jpg,AA,/user/adeel-afzal-4/
user,30890650,Katherine Kuzmeskas,Katherine,Katherine Kuzmeskas,MPH,https://img-b.udemycdn.com/user/50x50/30890650_126e.jpg,https://img-b.udemycdn.com/user/100x100/30890650_126e.jpg,KK,/user/katherine-kuzmeskas/
user,15319954,Bobby Buntin,Bobby,Bobby Buntin,Salesforce Instructor and Consultant,https://img-b.udemycdn.com/user/50x50/15319954_d340.jpg,https://img-b.udemycdn.com/user/100x100/15319954_d340.jpg,BB,/user/bobby-buntin/
user,3433566,SCRUMstudy Certification,SCRUMstudy,SCRUMstudy Certification,Global Accreditation Body for Scrum and Agile Certifications,https://img-c.udemycdn.com/user/50x50/3433566_7e6e.jpg,https://img-c.udemycdn.com/user/100x100/3433566_7e6e.jpg,SC,/user/v78/
user,187739,Jose Berardo Cunha,Jose Berardo,Jose Berardo Cunha,"Senior Consultant, Instructor and Software Engineer",https://img-c.udemycdn.com/user/50x50/187739_6fee_2.jpg,https://img-c.udemycdn.com/user/100x100/187739_6fee_2.jpg,JC,/user/joseberardo/
user,49623302,Mile2® Cyber Security Certifications,Mile2®,Mile2® Cyber Security Certifications,Cyber Security Certifications,https://img-c.udemycdn.com/user/50x50/49623302_4188_5.jpg,https://img-c.udemycdn.com/user/100x100/49623302_4188_5.jpg,MC,/user/ryan-johnson-43/
user,41636794,Ganapathi Devappa,Ganapathi,Ganapathi Devappa,Cloud and Big Data Specialist,https://img-c.udemycdn.com/user/50x50/41636794_7033.jpg,https://img-c.udemycdn.com/user/100x100/41636794_7033.jpg,GD,/user/ganapathi-devappa/
user,32389224,Milad Ahmadi,Milad,Milad Ahmadi,Professional Programmer,https://img-b.udemycdn.com/user/50x50/32389224_106b_3.jpg,https://img-b.udemycdn.com/user/100x100/32389224_106b_3.jpg,MA,/user/e9a261b7-66f2-448d-b8d8-3d1a77cb4301/
user,36513764,Dhananjay Singh,Dhananjay,Dhananjay Singh,"AWS Certified, Python PCEP,CSM, ITIL Certified",https://img-c.udemycdn.com/user/50x50/36513764_6400.jpg,https://img-c.udemycdn.com/user/100x100/36513764_6400.jpg,DS,/user/57bbdfb1-5b55-4e2c-a752-961b8ab5cdd9/
user,13168038,Shahbaz Haidar,Shahbaz,Shahbaz Haidar,Entrepreneur,https://img-c.udemycdn.com/user/50x50/13168038_b531_2.jpg,https://img-c.udemycdn.com/user/100x100/13168038_b531_2.jpg,SH,/user/shahbazhaidar/
user,31244772,Naveen Joy,Naveen,Naveen Joy,"DevOps Expert: OpenStack, Kubernetes, Docker, AWS",https://img-c.udemycdn.com/user/50x50/31244772_2649_4.jpg,https://img-c.udemycdn.com/user/100x100/31244772_2649_4.jpg,NJ,/user/naveen-joy/
user,36004872,Prince Bajaj,Prince,Prince Bajaj,Mobile DevOps & IT Engineer,https://img-b.udemycdn.com/user/50x50/36004872_eb69_3.jpg,https://img-b.udemycdn.com/user/100x100/36004872_eb69_3.jpg,PB,/user/prince-bajaj/
user,69287896,TechnoBytes | Take Learning to Byte Level,TechnoBytes,TechnoBytes | Take Learning to Byte Level,Passionate Instructor with Practical Teaching Approach,https://img-c.udemycdn.com/user/50x50/69287896_3bcb.jpg,https://img-c.udemycdn.com/user/100x100/69287896_3bcb.jpg,T|,/user/technobytes/
user,47953988,Venkatesh K,Venkatesh,Venkatesh K,AWS Certified Solutions Architect,https://img-c.udemycdn.com/user/50x50/47953988_a354.jpg,https://img-c.udemycdn.com/user/100x100/47953988_a354.jpg,VK,/user/venkatesh-k-13/
user,41194596,Hussein Awad | Azure | AWS Certified Architect Professional,Hussein,Hussein Awad | Azure | AWS Certified Architect Professional,Cloud Application Architect - 10 x AWS Certifications,https://img-c.udemycdn.com/user/50x50/41194596_c29e.jpg,https://img-c.udemycdn.com/user/100x100/41194596_c29e.jpg,HA,/user/husseumin-awad/
user,9399740,Paul Chin,Paul,Paul Chin,College lecturer,https://img-c.udemycdn.com/user/50x50/9399740_bb39_3.jpg,https://img-c.udemycdn.com/user/100x100/9399740_bb39_3.jpg,PC,/user/paulchin/
user,141530154,Sarmad Jadoon,Sarmad,Sarmad Jadoon,Learn Programming Academy,https://img-c.udemycdn.com/user/50x50/141530154_c605.jpg,https://img-c.udemycdn.com/user/100x100/141530154_c605.jpg,SJ,/user/sarmad-jadoon/
user,32910742,Gourav Shah,Gourav,Gourav Shah,Premium Instructor| 58k+ students| Devops Trainer and Author,https://img-c.udemycdn.com/user/50x50/32910742_0dce_3.jpg,https://img-c.udemycdn.com/user/100x100/32910742_0dce_3.jpg,GS,/user/gourav-shah-3/
user,17999076,Jacob Jones,Jacob,Jacob Jones,AWS Cloud Architect and DevOps Engineer,https://img-c.udemycdn.com/user/50x50/17999076_10d7.jpg,https://img-c.udemycdn.com/user/100x100/17999076_10d7.jpg,JJ,/user/jacob-jones-3/
user,33966006,Muwaffaq Usman,Muwaffaq,Muwaffaq Usman,Electrical Engineer,https://img-b.udemycdn.com/user/50x50/33966006_997f_3.jpg,https://img-b.udemycdn.com/user/100x100/33966006_997f_3.jpg,MU,/user/muwaffaq-usman/
user,60061457,Khawar Butt,Khawar,Khawar Butt,"Hexa CCIE #12353 ,CCDE #20110020",https://img-b.udemycdn.com/user/50x50/60061457_5816_2.jpg,https://img-b.udemycdn.com/user/100x100/60061457_5816_2.jpg,KB,/user/khawar-24/
user,23409678,Ravikiran Srinivasulu,Ravikiran,Ravikiran Srinivasulu,"Microsoft certified, Data & Cloud Consultant",https://img-c.udemycdn.com/user/50x50/23409678_fd84_2.jpg,https://img-c.udemycdn.com/user/100x100/23409678_fd84_2.jpg,RS,/user/ravikiran-srinivasulu/
user,42088110,Abhijeet Desai,Abhijeet,Abhijeet Desai,Software Professional with 7 years experience,https://img-c.udemycdn.com/user/50x50/42088110_6875.jpg,https://img-c.udemycdn.com/user/100x100/42088110_6875.jpg,AD,/user/abhijeet-desai-5/
user,10174160,HackerSploit Academy,HackerSploit,HackerSploit Academy,Penetration Testing & Ethical Hacking Training,https://img-c.udemycdn.com/user/50x50/10174160_437c_11.jpg,https://img-c.udemycdn.com/user/100x100/10174160_437c_11.jpg,HA,/user/alexisahmed/
user,68291454,Automata Technology,Automata,Automata Technology,Consulting and IT Services focused on Creative Industries,https://img-c.udemycdn.com/user/50x50/68291454_752f_2.jpg,https://img-c.udemycdn.com/user/100x100/68291454_752f_2.jpg,AT,/user/drew-smith-30/
user,18104058,Abhinav singh,Abhinav,Abhinav singh,Security researcher,https://img-c.udemycdn.com/user/50x50/18104058_81a5.jpg,https://img-c.udemycdn.com/user/100x100/18104058_81a5.jpg,AS,/user/afee3fe5-5f2f-4215-89c6-b9feec89451c/
user,17275712,Ahmad Nadeem,Ahmad,Ahmad Nadeem,Independent Network & Telecom Consultant,https://img-b.udemycdn.com/user/50x50/17275712_ce85_2.jpg,https://img-b.udemycdn.com/user/100x100/17275712_ce85_2.jpg,AN,/user/ahmad-nadeem/
user,23279272,FeltSecure Labs,FeltSecure,FeltSecure Labs,FeltSecure Labs: Cyber Security Courses with 10000+ Students,https://img-b.udemycdn.com/user/50x50/23279272_64ea_15.jpg,https://img-b.udemycdn.com/user/100x100/23279272_64ea_15.jpg,FL,/user/felt-secure/
user,99436224,Guidoo Services,Guidoo,Guidoo Services,Your expert in all things Zendesk,https://img-b.udemycdn.com/user/50x50/99436224_8213_3.jpg,https://img-b.udemycdn.com/user/100x100/99436224_8213_3.jpg,GS,/user/guidoo/
